forecast_date,target,target_end_date,location,type,quantile,value
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.750,277
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.750,365
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.750,411
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.750,439
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.800,321
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.800,424
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.800,480
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.800,514
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.850,371
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.850,494
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.850,560
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.850,601
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.900,434
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.900,582
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.900,660
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.900,711
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.950,528
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.950,712
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.950,809
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.950,874
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.975,610
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.975,825
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.975,939
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.975,1016
2023-06-01,1 month ahead inc flu hosp,2023-06-01,47,quantile,0.990,705
2023-06-01,2 month ahead inc flu hosp,2023-07-01,47,quantile,0.990,956
2023-06-01,3 month ahead inc flu hosp,2023-08-01,47,quantile,0.990,1089
2023-06-01,4 month ahead inc flu hosp,2023-09-01,47,quantile,0.990,1180
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,point,NA,482
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,point,NA,562
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,point,NA,622
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,point,NA,648
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.300,9
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.350,135
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.350,58
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.350,30
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.350,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.400,253
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.400,231
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.400,233
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.400,222
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.450,369
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.450,398
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.450,429
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.450,437
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.500,482
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.500,562
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.500,622
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.500,648
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.550,595
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.550,727
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.550,816
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.550,859
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.600,710
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.600,894
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.600,1012
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.600,1073
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.650,829
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.650,1066
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.650,1215
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.650,1295
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.700,954
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.700,1248
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.700,1428
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.700,1529
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.750,1089
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.750,1445
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.750,1659
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.750,1781
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.800,1240
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.800,1664
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.800,1916
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.800,2062
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.850,1415
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.850,1919
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.850,2215
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.850,2389
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.900,1636
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.900,2239
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.900,2592
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.900,2801
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.950,1963
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.950,2715
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.950,3150
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.950,3411
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.975,2247
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.975,3127
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.975,3635
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.975,3941
2023-06-01,1 month ahead inc flu hosp,2023-06-01,48,quantile,0.990,2577
2023-06-01,2 month ahead inc flu hosp,2023-07-01,48,quantile,0.990,3607
2023-06-01,3 month ahead inc flu hosp,2023-08-01,48,quantile,0.990,4198
2023-06-01,4 month ahead inc flu hosp,2023-09-01,48,quantile,0.990,4556
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,point,NA,29
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,point,NA,27
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,point,NA,25
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,point,NA,24
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.250,1
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.300,7
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.300,3
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.300,1
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.350,13
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.350,9
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.350,7
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.350,6
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.400,18
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.400,15
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.400,13
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.400,12
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.450,24
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.450,21
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.450,19
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.450,18
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.500,29
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.500,27
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.500,25
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.500,24
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.550,34
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.550,32
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.550,31
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.550,30
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.600,39
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.600,38
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.600,37
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.600,36
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.650,45
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.650,44
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.650,43
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.650,42
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.700,50
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.700,50
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.700,50
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.700,49
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.750,57
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.750,57
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.750,56
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.750,56
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.800,64
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.800,64
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.800,64
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.800,64
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.850,72
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.850,73
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.850,73
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.850,73
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.900,82
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.900,84
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.900,85
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.900,85
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.950,97
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.950,101
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.950,102
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.950,102
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.975,110
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.975,115
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.975,116
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.975,117
2023-06-01,1 month ahead inc flu hosp,2023-06-01,49,quantile,0.990,125
2023-06-01,2 month ahead inc flu hosp,2023-07-01,49,quantile,0.990,131
2023-06-01,3 month ahead inc flu hosp,2023-08-01,49,quantile,0.990,133
2023-06-01,4 month ahead inc flu hosp,2023-09-01,49,quantile,0.990,134
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,point,NA,14
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,point,NA,14
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,point,NA,13
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,point,NA,13
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.200,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.250,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.300,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.300,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.300,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.300,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.350,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.350,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.350,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.350,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.400,3
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.400,2
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.400,2
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.400,2
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.450,8
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.450,8
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.450,8
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.450,8
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.500,14
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.500,14
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.500,13
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.500,13
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.550,19
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.550,19
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.550,19
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.550,19
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.600,25
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.600,25
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.600,25
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.600,25
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.650,30
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.650,31
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.650,31
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.650,31
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.700,36
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.700,37
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.700,37
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.700,37
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.750,43
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.750,43
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.750,44
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.750,44
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.800,50
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.800,51
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.800,51
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.800,51
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.850,58
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.850,60
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.850,60
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.850,60
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.900,69
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.900,70
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.900,71
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.900,71
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.950,84
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.950,87
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.950,87
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.950,87
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.975,98
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.975,101
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.975,101
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.975,101
2023-06-01,1 month ahead inc flu hosp,2023-06-01,50,quantile,0.990,114
2023-06-01,2 month ahead inc flu hosp,2023-07-01,50,quantile,0.990,117
2023-06-01,3 month ahead inc flu hosp,2023-08-01,50,quantile,0.990,117
2023-06-01,4 month ahead inc flu hosp,2023-09-01,50,quantile,0.990,118
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,point,NA,194
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,point,NA,199
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,point,NA,194
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,point,NA,190
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.010,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.010,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.010,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.010,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.025,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.025,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.025,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.025,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.050,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.050,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.050,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.050,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.100,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.100,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.100,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.100,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.150,0
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.150,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.150,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.150,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.200,11
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.200,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.200,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.200,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.250,47
2023-06-01,2 month ahead inc flu hosp,2023-07-01,51,quantile,0.250,0
2023-06-01,3 month ahead inc flu hosp,2023-08-01,51,quantile,0.250,0
2023-06-01,4 month ahead inc flu hosp,2023-09-01,51,quantile,0.250,0
2023-06-01,1 month ahead inc flu hosp,2023-06-01,51,quantile,0.300,80
